machine_id,day,age_years,volt,rotate,pressure,vibration,failure_type,has_failure
104,83,6.0,159.32,434.93,100.48,40.84,none,0
104,84,6.0,171.11,487.97,101.23,43.46,none,0
104,85,6.0,172.81,471.66,97.47,42.76,none,0
104,86,6.0,170.57,422.97,104.47,33.43,none,0
104,87,6.0,161.59,438.81,96.98,33.52,none,0
104,88,6.0,170.67,429.05,99.59,44.52,none,0
104,89,6.0,168.84,430.6,100.75,38.1,none,0
104,90,6.0,164.39,453.71,100.53,46.69,none,0
104,91,6.0,167.46,481.19,100.69,36.81,none,0
104,92,6.0,172.68,449.76,96.89,36.97,none,0
104,93,6.0,179.99,430.8,97.69,49.63,none,0
104,94,6.0,181.65,467.33,99.97,36.76,none,0
104,95,6.0,165.49,455.7,94.42,39.56,none,0
104,96,6.0,164.13,437.25,93.35,50.4,none,0
104,97,6.0,163.7,452.38,98.85,31.99,none,0
104,98,6.0,171.84,472.27,99.08,44.52,none,0
104,99,6.0,174.74,451.95,98.39,44.36,none,0
104,100,6.0,171.16,436.72,98.92,48.92,none,0
104,101,6.0,167.19,440.0,103.71,39.26,none,0
104,102,6.0,172.11,463.44,104.22,53.92,none,0
104,103,6.0,172.45,458.63,94.4,44.19,none,0
104,104,6.0,175.06,454.77,100.8,50.32,none,0
104,105,6.0,170.83,451.25,100.47,28.06,none,0
104,106,6.0,168.9,411.86,94.17,37.91,none,0
104,107,6.0,171.69,461.37,99.76,51.82,none,0
104,108,6.0,164.69,435.62,101.79,37.76,none,0
104,109,6.0,173.11,467.1,94.46,39.69,none,0
104,110,6.0,169.07,455.85,96.13,38.38,none,0
104,111,6.0,169.93,450.46,95.71,38.01,none,0
104,112,6.0,170.83,454.76,99.74,34.4,none,0
104,113,6.0,163.57,419.16,96.86,41.98,none,0
104,114,6.0,178.59,442.89,100.93,46.55,none,0
104,115,6.0,169.12,422.34,99.77,40.43,none,0
104,116,6.0,168.59,447.36,104.72,48.24,none,0
104,117,6.0,170.38,473.37,99.91,28.27,none,0
104,118,6.0,168.31,463.54,107.09,31.32,none,0
104,119,6.0,169.42,437.98,98.34,41.43,none,0
105,0,3.5,169.58,417.1,100.95,32.56,none,0
105,1,3.5,179.34,458.06,102.62,34.89,none,0
105,2,3.5,175.32,434.36,96.78,40.63,none,0
105,3,3.5,168.93,437.77,106.89,49.45,none,0
105,4,3.5,166.47,474.6,102.05,60.88,none,0
105,5,3.5,167.32,434.75,103.48,40.75,none,0
105,6,3.5,169.43,428.86,98.65,32.25,none,0
105,7,3.5,172.24,487.81,96.57,50.07,none,0
105,8,3.5,171.94,434.88,98.99,45.21,none,0
105,9,3.5,166.66,477.15,96.17,43.71,none,0
105,10,3.5,174.28,465.31,100.97,44.14,none,0
105,11,3.5,158.49,463.74,101.1,43.25,none,0
105,12,3.5,156.68,448.68,103.78,37.77,none,0
105,13,3.5,156.46,432.39,102.39,45.21,none,0
105,14,3.5,180.39,430.07,96.13,50.67,none,0
105,15,3.5,172.96,440.94,107.25,49.23,none,0
105,16,3.5,176.21,450.21,102.65,55.82,none,0
105,17,3.5,179.63,436.94,104.32,37.76,none,0
105,18,3.5,167.29,455.95,107.92,43.82,none,0
105,19,3.5,161.73,455.58,99.12,28.5,none,0
105,20,3.5,177.8,450.07,98.28,60.84,none,0
105,21,3.5,173.07,435.25,98.25,35.81,none,0
105,22,3.5,163.23,416.5,102.05,42.5,none,0
105,23,3.5,165.91,424.39,96.25,34.54,none,0
105,24,3.5,165.71,458.52,101.38,31.07,none,0
105,25,3.5,166.11,456.79,99.42,34.04,none,0
105,26,3.5,168.07,419.66,100.61,40.47,none,0
105,27,3.5,169.55,451.8,99.37,40.66,none,0
105,28,3.5,165.04,466.46,97.21,30.47,none,0
105,29,3.5,171.92,480.07,96.11,49.86,none,0
105,30,3.5,167.93,481.9,99.31,33.53,none,0
105,31,3.5,172.02,462.68,92.74,37.66,none,0
105,32,3.5,169.01,446.05,102.31,33.67,none,0
105,33,3.5,165.61,437.34,99.46,59.75,none,0
105,34,3.5,170.22,426.28,98.94,44.52,none,0
105,35,3.5,173.05,439.63,98.96,55.41,none,0
105,36,3.5,174.58,439.59,99.97,35.65,none,0
105,37,3.5,167.96,456.28,99.05,41.08,none,0
105,38,3.5,167.25,448.56,95.97,42.62,none,0
105,39,3.5,166.78,451.15,103.94,48.75,none,0
105,40,3.5,169.84,454.82,100.61,25.37,none,0
105,41,3.5,163.41,457.26,96.45,45.47,none,0
105,42,3.5,175.18,439.91,99.99,31.73,none,0
105,43,3.5,177.29,464.97,100.89,39.66,none,0
105,44,3.5,177.99,437.93,103.58,38.49,none,0
105,45,3.5,172.53,436.65,98.64,42.43,none,0
105,46,3.5,160.61,450.8,98.79,13.01,none,0
105,47,3.5,162.0,433.65,102.43,42.53,none,0
105,48,3.5,173.26,450.1,96.38,46.89,none,0
105,49,3.5,168.59,437.05,97.44,48.39,none,0
105,50,3.5,166.23,477.21,99.1,39.07,none,0
105,51,3.5,165.28,452.92,100.34,48.7,none,0
105,52,3.5,159.26,458.82,100.37,43.21,none,0
105,53,3.5,168.09,447.82,99.11,43.63,none,0
105,54,3.5,169.25,442.77,96.31,19.33,none,0
105,55,3.5,165.92,437.82,100.88,38.62,none,0
105,56,3.5,169.1,458.18,99.54,32.24,none,0
105,57,3.5,173.02,433.78,100.02,52.41,none,0
105,58,3.5,167.86,425.86,100.18,51.39,none,0
105,59,3.5,170.27,449.75,104.8,28.59,none,0
105,60,3.5,174.85,455.49,96.53,58.03,none,0
105,61,3.5,164.62,436.51,101.27,42.81,none,0
105,62,3.5,164.52,424.77,105.19,47.39,none,0
105,63,3.5,168.62,434.13,98.38,32.98,none,0
105,64,3.5,170.33,438.95,99.57,40.26,none,0
105,65,3.5,173.65,436.02,103.09,42.3,none,0
105,66,3.5,182.39,448.9,99.94,42.21,none,0
105,67,3.5,174.21,466.22,104.61,44.55,none,0
105,68,3.5,167.58,443.53,99.81,32.16,none,0
105,69,3.5,178.4,461.32,97.26,28.88,none,0
105,70,3.5,176.18,458.93,100.24,44.46,none,0
105,71,3.5,170.73,457.44,96.09,48.18,none,0
105,72,3.5,175.15,440.89,100.62,44.5,none,0
105,73,3.5,167.29,444.05,104.38,43.81,none,0
105,74,3.5,179.4,408.33,96.46,30.11,none,0
105,75,3.5,173.97,476.87,103.7,39.27,none,0
105,76,3.5,154.94,401.92,116.85,81.22,comp2,1
105,77,3.5,172.46,465.67,98.21,39.56,none,0
105,78,3.5,173.0,436.83,98.47,45.15,none,0
105,79,3.5,169.76,427.32,103.7,33.94,none,0
105,80,3.5,178.47,435.88,100.38,32.52,none,0
105,81,3.5,168.57,458.63,102.0,39.94,none,0
105,82,3.5,166.32,431.93,99.76,46.4,none,0
105,83,3.5,171.7,441.74,97.53,40.14,none,0
105,84,3.5,169.97,447.9,97.03,52.37,none,0
105,85,3.5,167.47,435.61,104.8,32.51,none,0
105,86,3.5,168.55,453.35,102.2,42.26,none,0
105,87,3.5,172.56,435.88,97.67,41.57,none,0
105,88,3.5,169.47,492.67,103.31,31.06,none,0
105,89,3.5,173.06,441.19,101.18,31.13,none,0
105,90,3.5,170.62,446.27,97.48,51.41,none,0
105,91,3.5,174.32,474.43,105.69,51.69,none,0
105,92,3.5,170.9,437.31,107.47,32.89,none,0
105,93,3.5,167.06,456.07,104.4,36.43,none,0
105,94,3.5,165.05,439.45,101.5,49.57,none,0
105,95,3.5,163.16,473.14,98.85,45.18,none,0
105,96,3.5,167.69,435.17,98.75,30.6,none,0
105,97,3.5,175.95,426.57,104.83,43.13,none,0
105,98,3.5,173.73,451.08,98.26,50.61,none,0
105,99,3.5,172.76,465.02,99.11,34.17,none,0
105,100,3.5,171.13,454.16,102.74,31.99,none,0
105,101,3.5,163.25,482.93,100.25,48.97,none,0
105,102,3.5,171.14,461.83,100.11,50.76,none,0
105,103,3.5,170.55,441.9,101.34,33.57,none,0
105,104,3.5,176.88,430.6,103.91,36.44,none,0
105,105,3.5,156.54,364.87,105.43,60.43,comp1,1
105,106,3.5,171.05,423.49,104.68,32.02,none,0
105,107,3.5,171.54,467.05,100.54,47.65,none,0
105,108,3.5,169.12,470.06,103.69,43.6,none,0
105,109,3.5,164.62,473.1,96.81,53.61,none,0
105,110,3.5,163.88,457.79,97.53,33.69,none,0
105,111,3.5,168.66,459.53,106.37,31.74,none,0
105,112,3.5,167.09,471.78,100.29,52.74,none,0
105,113,3.5,174.91,482.98,95.97,37.32,none,0
105,114,3.5,170.72,454.28,102.68,37.93,none,0
105,115,3.5,167.89,402.44,96.72,49.65,none,0
105,116,3.5,168.45,442.89,99.92,44.89,none,0
105,117,3.5,162.65,456.1,100.16,42.57,none,0
105,118,3.5,168.65,433.75,100.39,37.91,none,0
105,119,3.5,165.73,423.85,97.47,30.0,none,0
106,0,6.6,169.29,447.35,100.94,35.37,none,0
106,1,6.6,166.3,436.2,103.9,39.06,none,0
106,2,6.6,174.07,443.54,99.66,35.92,none,0
106,3,6.6,175.19,462.74,97.05,39.71,none,0
106,4,6.6,170.5,465.53,100.08,43.52,none,0
106,5,6.6,161.17,490.79,104.26,41.21,none,0
106,6,6.6,174.9,390.49,99.97,36.96,none,0
106,7,6.6,164.37,444.74,102.09,50.15,none,0
106,8,6.6,169.15,482.91,102.94,38.56,none,0
106,9,6.6,167.56,446.56,101.04,41.53,none,0
106,10,6.6,177.86,445.68,101.41,45.06,none,0
106,11,6.6,159.59,472.04,103.16,43.39,none,0
106,12,6.6,169.31,448.86,99.45,40.55,none,0
106,13,6.6,168.35,486.56,99.46,38.07,none,0
106,14,6.6,174.28,426.68,98.45,45.92,none,0
106,15,6.6,172.68,440.43,92.07,34.16,none,0
106,16,6.6,183.6,445.86,97.61,42.36,none,0
106,17,6.6,163.88,466.46,98.82,57.16,none,0
106,18,6.6,172.54,492.76,95.63,40.47,none,0
106,19,6.6,176.85,439.3,98.73,35.12,none,0
106,20,6.6,178.58,435.63,101.04,31.87,none,0
106,21,6.6,175.35,448.15,100.9,35.21,none,0
106,22,6.6,166.01,455.6,99.95,31.66,none,0
106,23,6.6,165.47,415.81,98.37,42.38,none,0
106,24,6.6,168.97,440.28,101.31,46.48,none,0
106,25,6.6,178.26,436.05,101.89,29.91,none,0
106,26,6.6,166.72,447.71,99.02,43.01,none,0
106,27,6.6,171.53,473.42,98.28,48.43,none,0
106,28,6.6,167.0,437.58,95.83,40.72,none,0
106,29,6.6,169.22,452.26,101.0,55.88,none,0
106,30,6.6,175.2,457.19,98.78,51.74,none,0
106,31,6.6,170.92,450.05,100.51,47.26,none,0
106,32,6.6,169.44,426.52,103.66,40.46,none,0
106,33,6.6,159.25,449.12,98.61,33.28,none,0
106,34,6.6,174.99,460.87,100.5,54.14,none,0
106,35,6.6,167.72,439.17,98.52,40.74,none,0
106,36,6.6,173.39,439.67,100.25,50.43,none,0
106,37,6.6,173.04,471.38,103.0,48.96,none,0
106,38,6.6,172.05,488.26,102.89,57.87,none,0
106,39,6.6,179.67,464.81,104.44,39.35,none,0
106,40,6.6,177.23,448.03,105.01,43.77,none,0
106,41,6.6,165.16,428.53,99.1,38.35,none,0
106,42,6.6,175.63,460.29,96.35,42.4,none,0
106,43,6.6,169.1,488.21,100.32,27.09,none,0
106,44,6.6,162.14,487.12,103.92,33.07,none,0
106,45,6.6,172.97,446.94,98.7,30.02,none,0
106,46,6.6,169.05,448.59,99.22,47.9,none,0
106,47,6.6,161.56,434.75,98.5,30.48,none,0
106,48,6.6,172.08,479.88,104.51,45.58,none,0
106,49,6.6,166.3,437.49,102.57,28.49,none,0
106,50,6.6,167.26,438.41,100.27,37.9,none,0
106,51,6.6,172.3,430.96,100.01,41.04,none,0
106,52,6.6,161.82,471.0,100.07,41.67,none,0
106,53,6.6,171.61,476.5,102.7,35.2,none,0
106,54,6.6,172.93,465.09,100.61,40.01,none,0
106,55,6.6,171.95,422.68,98.0,36.81,none,0
106,56,6.6,170.95,434.29,99.59,45.53,none,0
106,57,6.6,169.17,440.8,101.66,36.42,none,0
106,58,6.6,168.75,463.7,96.04,37.51,none,0
106,59,6.6,177.54,416.54,101.31,29.96,none,0
106,60,6.6,176.49,388.18,95.87,40.83,none,0
106,61,6.6,168.53,502.8,98.7,53.81,none,0
106,62,6.6,168.05,471.51,100.13,37.95,none,0
106,63,6.6,165.69,462.88,103.14,24.07,none,0
106,64,6.6,169.15,435.67,96.53,45.9,none,0
106,65,6.6,173.07,478.82,97.34,42.16,none,0
106,66,6.6,179.34,449.54,97.74,40.84,none,0
106,67,6.6,168.34,432.15,101.59,34.68,none,0
106,68,6.6,166.54,439.4,98.6,30.84,none,0
106,69,6.6,166.09,446.25,98.9,36.01,none,0
106,70,6.6,174.49,430.76,95.87,44.53,none,0
106,71,6.6,170.45,431.47,103.75,55.34,none,0
106,72,6.6,167.36,465.42,97.64,33.61,none,0
106,73,6.6,173.59,446.75,97.0,34.1,none,0
106,74,6.6,163.42,502.35,102.63,39.1,none,0
106,75,6.6,161.73,416.62,99.01,36.4,none,0
106,76,6.6,159.97,441.21,104.35,20.11,none,0
106,77,6.6,163.78,453.46,98.19,39.88,none,0
106,78,6.6,179.58,431.9,98.32,31.76,none,0
106,79,6.6,175.53,447.42,94.96,32.44,none,0
106,80,6.6,167.22,396.84,102.17,43.84,none,0
106,81,6.6,159.8,440.21,93.5,42.69,none,0
106,82,6.6,166.91,454.74,95.84,40.92,none,0
106,83,6.6,173.61,458.01,105.35,44.52,none,0
106,84,6.6,173.61,448.16,93.26,39.73,none,0
106,85,6.6,169.38,460.13,97.07,35.03,none,0
106,86,6.6,174.77,460.75,99.98,49.09,none,0
106,87,6.6,170.65,472.25,92.95,54.29,none,0
106,88,6.6,168.37,458.78,102.62,44.23,none,0
106,89,6.6,168.16,456.11,104.11,32.68,none,0
106,90,6.6,172.31,471.44,95.15,43.84,none,0
106,91,6.6,176.54,392.3,96.84,39.08,none,0
106,92,6.6,172.56,438.66,105.89,45.99,none,0
106,93,6.6,171.61,464.4,98.95,57.44,none,0
106,94,6.6,174.82,460.37,100.02,56.21,none,0
106,95,6.6,170.44,480.24,105.77,46.36,none,0
106,96,6.6,165.7,454.49,100.93,46.01,none,0
106,97,6.6,164.51,475.31,97.47,51.32,none,0
106,98,6.6,165.11,484.16,99.82,44.74,none,0
106,99,6.6,170.38,415.15,98.38,40.81,none,0
106,100,6.6,168.83,443.62,99.61,45.01,none,0
106,101,6.6,170.09,505.48,92.36,48.81,none,0
106,102,6.6,174.45,451.44,104.09,32.78,none,0
106,103,6.6,178.2,454.64,95.31,45.27,none,0
106,104,6.6,171.73,429.84,99.75,35.35,none,0
106,105,6.6,164.54,431.65,95.64,27.29,none,0
106,106,6.6,176.33,418.39,94.9,35.2,none,0
106,107,6.6,174.58,460.36,104.77,43.64,none,0
106,108,6.6,160.31,445.3,99.6,36.4,none,0
106,109,6.6,178.36,482.89,92.56,28.21,none,0
106,110,6.6,178.8,463.61,105.07,43.57,none,0
106,111,6.6,182.25,440.63,103.18,42.44,none,0
106,112,6.6,166.1,449.43,102.03,37.75,none,0
106,113,6.6,173.14,451.96,103.92,31.68,none,0
106,114,6.6,172.17,423.9,100.14,50.93,none,0
106,115,6.6,172.27,472.21,96.97,43.5,none,0
106,116,6.6,170.44,445.99,97.11,36.75,none,0
106,117,6.6,164.83,482.71,102.29,49.57,none,0
106,118,6.6,155.13,475.81,100.19,37.16,none,0
106,119,6.6,172.81,435.85,101.17,39.59,none,0
107,0,10.3,175.25,427.68,97.9,26.84,none,0
107,1,10.3,169.74,455.11,103.49,29.5,none,0
107,2,10.3,166.9,466.63,106.75,43.87,none,0
107,3,10.3,173.53,446.15,106.23,47.96,none,0
107,4,10.3,170.78,444.81,105.85,43.69,none,0
107,5,10.3,162.9,455.63,103.0,36.82,none,0
107,6,10.3,168.95,444.51,102.34,38.03,none,0
107,7,10.3,171.29,435.59,103.31,43.32,none,0
107,8,10.3,170.49,451.82,100.89,54.81,none,0
107,9,10.3,165.07,426.17,96.8,52.75,none,0
107,10,10.3,164.91,472.65,103.82,49.76,none,0
107,11,10.3,166.61,448.57,102.36,41.56,none,0
107,12,10.3,174.22,444.52,104.99,33.85,none,0
107,13,10.3,165.83,439.73,102.88,56.22,none,0
107,14,10.3,169.74,443.36,98.4,29.63,none,0
107,15,10.3,173.01,463.14,97.96,39.51,none,0
107,16,10.3,167.5,451.2,102.45,46.17,none,0
107,17,10.3,178.9,466.93,101.35,34.59,none,0
107,18,10.3,171.55,470.18,99.61,34.19,none,0
107,19,10.3,172.9,429.92,98.83,30.76,none,0
107,20,10.3,167.89,468.46,100.22,33.61,none,0
107,21,10.3,183.53,480.55,105.49,39.55,none,0
107,22,10.3,168.8,428.0,98.91,23.03,none,0
107,23,10.3,165.09,469.89,103.37,41.15,none,0
107,24,10.3,170.64,441.88,103.25,32.84,none,0
107,25,10.3,162.88,430.44,103.07,44.47,none,0
107,26,10.3,170.1,465.84,96.9,47.41,none,0
107,27,10.3,167.65,412.19,96.84,39.9,none,0
107,28,10.3,164.54,462.11,100.58,25.34,none,0
107,29,10.3,170.08,424.5,99.08,46.26,none,0
107,30,10.3,172.03,460.01,96.62,39.79,none,0
107,31,10.3,169.82,448.09,102.56,33.28,none,0
107,32,10.3,172.41,458.46,99.37,40.53,none,0
107,33,10.3,171.79,493.62,102.54,46.57,none,0
107,34,10.3,176.4,431.74,103.34,49.1,none,0
107,35,10.3,169.34,443.31,99.65,36.62,none,0
107,36,10.3,163.0,434.55,101.88,37.53,none,0
107,37,10.3,174.69,488.47,98.63,29.39,none,0
107,38,10.3,177.86,436.11,95.48,28.84,none,0
107,39,10.3,177.14,423.97,98.76,46.33,none,0
107,40,10.3,169.06,451.03,95.92,46.54,none,0
107,41,10.3,169.67,399.98,102.65,29.07,none,0
107,42,10.3,166.78,456.12,102.1,40.3,none,0
107,43,10.3,169.89,474.56,96.37,36.66,none,0
107,44,10.3,167.13,466.86,96.48,33.77,none,0
107,45,10.3,170.64,459.08,102.37,48.58,none,0
107,46,10.3,166.71,445.5,97.63,24.45,none,0
107,47,10.3,173.2,462.23,100.36,38.71,none,0
107,48,10.3,167.99,464.67,98.35,47.93,none,0
107,49,10.3,175.25,449.3,101.65,52.49,none,0
107,50,10.3,170.56,453.28,102.81,33.89,none,0
107,51,10.3,164.41,455.31,97.75,46.41,none,0
107,52,10.3,171.0,441.36,99.96,53.98,none,0
107,53,10.3,166.82,454.54,98.27,37.62,none,0
107,54,10.3,170.44,468.51,98.9,37.48,none,0
107,55,10.3,179.37,449.67,99.86,35.75,none,0
107,56,10.3,175.12,459.84,103.3,50.53,none,0
107,57,10.3,169.29,437.55,96.41,44.03,none,0
107,58,10.3,164.93,419.76,93.91,27.46,none,0
107,59,10.3,178.08,453.36,98.73,27.45,none,0
107,60,10.3,167.82,425.33,100.26,39.99,none,0
107,61,10.3,173.11,434.66,101.18,34.01,none,0
107,62,10.3,160.68,421.58,98.62,38.25,none,0
107,63,10.3,166.2,491.09,97.06,47.78,none,0
107,64,10.3,175.97,441.27,105.51,41.45,none,0
107,65,10.3,170.03,484.14,95.49,39.55,none,0
107,66,10.3,170.39,466.62,95.09,51.31,none,0
107,67,10.3,165.47,455.92,101.77,42.86,none,0
107,68,10.3,173.26,464.36,102.41,42.11,none,0
107,69,10.3,170.82,432.3,97.61,46.29,none,0
107,70,10.3,175.93,472.97,100.38,28.09,none,0
107,71,10.3,162.09,448.18,94.6,51.27,none,0
107,72,10.3,172.75,435.98,101.04,42.89,none,0
107,73,10.3,171.09,457.89,98.02,48.23,none,0
107,74,10.3,164.83,444.96,98.87,44.16,none,0
107,75,10.3,172.25,443.34,105.38,46.16,none,0
107,76,10.3,174.14,433.06,92.38,29.62,none,0
107,77,10.3,173.34,452.09,97.61,32.62,none,0
107,78,10.3,166.92,461.62,98.05,35.52,none,0
107,79,10.3,174.4,475.91,99.92,39.78,none,0
107,80,10.3,166.86,474.89,98.23,46.35,none,0
107,81,10.3,175.12,424.72,99.47,40.94,none,0
107,82,10.3,168.18,433.7,98.22,51.52,none,0
107,83,10.3,162.57,450.0,98.82,29.23,none,0
107,84,10.3,162.08,437.45,101.14,30.75,none,0
107,85,10.3,170.39,464.46,99.23,59.97,none,0
107,86,10.3,168.65,472.74,100.72,31.03,none,0
107,87,10.3,163.36,458.51,98.74,36.3,none,0
107,88,10.3,169.85,427.44,99.5,41.46,none,0
107,89,10.3,172.27,466.94,91.9,40.03,none,0
107,90,10.3,179.44,455.12,102.3,44.37,none,0
107,91,10.3,168.01,477.7,103.23,42.61,none,0
107,92,10.3,170.77,471.69,97.11,38.68,none,0
107,93,10.3,174.88,459.89,97.14,46.7,none,0
107,94,10.3,161.41,443.41,102.39,40.54,none,0
107,95,10.3,171.11,475.48,98.91,27.43,none,0
107,96,10.3,170.05,445.69,99.68,31.06,none,0
107,97,10.3,168.04,446.41,104.61,37.47,none,0
107,98,10.3,171.89,478.07,100.26,55.24,none,0
107,99,10.3,172.17,443.85,96.6,53.67,none,0
107,100,10.3,177.05,444.63,100.11,61.93,none,0
107,101,10.3,165.38,444.35,100.04,30.63,none,0
107,102,10.3,163.71,436.99,103.65,48.73,none,0
107,103,10.3,181.46,460.23,100.27,23.11,none,0
107,104,10.3,164.22,447.88,100.93,37.51,none,0
107,105,10.3,167.05,481.94,99.29,32.73,none,0
107,106,10.3,169.19,444.96,99.74,37.47,none,0
107,107,10.3,163.16,460.74,98.38,40.97,none,0
107,108,10.3,172.06,463.02,99.44,45.32,none,0
107,109,10.3,168.18,438.97,99.03,42.3,none,0
107,110,10.3,165.56,459.78,100.57,39.67,none,0
107,111,10.3,170.5,418.02,101.8,45.88,none,0
107,112,10.3,182.29,468.65,101.13,42.95,none,0
107,113,10.3,171.72,483.52,99.67,50.43,none,0
107,114,10.3,174.56,419.61,92.96,40.45,none,0
107,115,10.3,171.93,470.74,98.68,52.77,none,0
107,116,10.3,161.68,503.5,95.81,54.48,none,0
107,117,10.3,173.99,416.58,100.76,37.08,none,0
107,118,10.3,166.72,437.55,102.84,27.41,none,0
107,119,10.3,172.15,431.94,98.76,50.0,none,0
108,0,6.0,172.64,450.15,100.04,32.74,none,0
108,1,6.0,164.64,458.38,100.4,37.05,none,0
108,2,6.0,169.9,471.64,104.54,42.99,none,0
108,3,6.0,171.04,462.43,104.96,45.99,none,0
108,4,6.0,169.31,434.17,100.09,41.27,none,0
108,5,6.0,178.14,464.95,101.26,28.98,none,0
108,6,6.0,163.16,431.05,100.7,36.73,none,0
108,7,6.0,178.65,451.01,103.09,44.65,none,0
108,8,6.0,171.49,438.3,99.41,32.13,none,0
108,9,6.0,169.25,437.37,100.44,44.59,none,0
108,10,6.0,177.81,409.54,104.25,40.79,none,0
108,11,6.0,165.1,484.36,98.71,36.66,none,0
108,12,6.0,172.25,449.37,100.83,50.83,none,0
108,13,6.0,167.93,432.63,103.69,41.49,none,0
108,14,6.0,165.74,467.36,101.76,32.7,none,0
108,15,6.0,169.26,443.45,98.73,43.25,none,0
108,16,6.0,172.42,470.75,100.0,38.61,none,0
108,17,6.0,176.41,435.48,96.09,38.75,none,0
108,18,6.0,168.75,434.12,104.26,47.17,none,0
108,19,6.0,166.11,444.09,95.32,43.91,none,0
108,20,6.0,162.55,464.55,97.26,40.15,none,0
108,21,6.0,169.19,442.15,96.2,26.65,none,0
108,22,6.0,171.93,458.0,101.66,35.3,none,0
108,23,6.0,163.54,433.35,101.48,44.44,none,0
108,24,6.0,170.88,472.54,99.08,43.64,none,0
108,25,6.0,175.56,461.88,100.63,51.97,none,0
108,26,6.0,175.0,430.19,99.79,39.19,none,0
108,27,6.0,172.58,436.73,94.45,35.84,none,0
108,28,6.0,176.52,484.36,103.6,44.28,none,0
108,29,6.0,171.81,468.68,102.9,45.71,none,0
108,30,6.0,172.71,434.12,95.89,22.89,none,0
108,31,6.0,166.0,417.64,102.89,38.87,none,0
108,32,6.0,171.72,436.33,103.51,47.29,none,0
108,33,6.0,178.87,415.2,103.37,50.84,none,0
108,34,6.0,166.19,439.32,101.25,33.03,none,0
108,35,6.0,177.92,484.06,98.2,47.59,none,0
108,36,6.0,168.52,453.01,100.62,34.97,none,0
108,37,6.0,175.97,427.2,97.28,32.85,none,0
108,38,6.0,171.6,464.71,99.36,53.48,none,0
108,39,6.0,167.01,442.1,101.2,32.65,none,0
108,40,6.0,167.94,439.14,97.48,46.07,none,0
108,41,6.0,175.17,465.59,102.62,44.82,none,0
108,42,6.0,175.21,450.44,98.31,30.84,none,0
108,43,6.0,173.69,434.05,100.97,31.06,none,0
108,44,6.0,175.94,449.92,106.97,39.77,none,0
108,45,6.0,167.84,463.4,103.37,33.87,none,0
108,46,6.0,171.96,467.23,96.39,35.29,none,0
108,47,6.0,168.12,455.37,107.78,42.17,none,0
108,48,6.0,170.83,443.7,104.48,27.09,none,0
108,49,6.0,170.82,437.25,97.24,48.48,none,0
108,50,6.0,174.7,444.02,90.55,55.32,none,0
108,51,6.0,176.87,457.41,97.68,31.44,none,0
108,52,6.0,170.87,442.64,100.28,45.69,none,0
108,53,6.0,169.4,447.22,103.02,31.49,none,0
108,54,6.0,168.02,438.53,97.75,40.94,none,0
108,55,6.0,157.83,440.76,100.49,27.75,none,0
108,56,6.0,172.17,447.14,101.21,46.14,none,0
108,57,6.0,167.38,458.34,95.06,34.21,none,0
108,58,6.0,167.57,430.18,93.49,40.09,none,0
108,59,6.0,170.75,490.22,99.47,57.93,none,0
108,60,6.0,169.95,429.0,104.3,35.23,none,0
108,61,6.0,172.58,457.33,100.52,32.08,none,0
108,62,6.0,169.04,480.28,97.72,41.54,none,0
108,63,6.0,179.27,439.02,99.74,39.1,none,0
108,64,6.0,170.97,465.84,93.93,28.96,none,0
108,65,6.0,168.43,434.19,99.83,42.9,none,0
108,66,6.0,161.36,454.28,93.36,45.98,none,0
108,67,6.0,170.96,425.57,101.27,46.32,none,0
108,68,6.0,166.4,480.01,94.46,34.98,none,0
108,69,6.0,174.84,414.67,98.48,57.44,none,0
108,70,6.0,172.62,457.11,101.43,35.12,none,0
108,71,6.0,169.33,422.18,96.3,33.42,none,0
108,72,6.0,169.19,451.74,104.26,23.96,none,0
108,73,6.0,175.03,400.36,102.36,30.42,none,0
108,74,6.0,168.04,455.56,99.21,47.64,none,0
108,75,6.0,163.25,437.24,99.34,47.97,none,0
108,76,6.0,171.66,460.95,97.85,49.79,none,0
108,77,6.0,163.83,434.4,99.79,51.69,none,0
108,78,6.0,171.58,453.42,98.53,43.38,none,0
108,79,6.0,167.33,448.97,104.82,43.1,none,0
108,80,6.0,177.37,444.15,99.11,37.52,none,0
108,81,6.0,162.47,453.93,99.56,44.11,none,0
108,82,6.0,177.24,453.41,98.41,44.25,none,0
108,83,6.0,167.1,481.14,100.47,47.85,none,0
108,84,6.0,173.76,458.74,97.65,31.78,none,0
108,85,6.0,170.57,459.87,96.12,48.12,none,0
108,86,6.0,162.83,464.35,95.6,49.62,none,0
108,87,6.0,163.82,438.92,100.45,47.32,none,0
108,88,6.0,173.49,448.4,96.87,29.1,none,0
108,89,6.0,171.03,437.29,105.28,35.31,none,0
108,90,6.0,167.65,447.8,100.41,44.14,none,0
108,91,6.0,176.9,462.82,102.03,42.72,none,0
108,92,6.0,167.07,456.63,97.64,37.44,none,0
108,93,6.0,166.21,445.18,98.02,42.27,none,0
108,94,6.0,162.6,410.75,99.96,44.66,none,0
108,95,6.0,171.59,447.38,100.05,37.57,none,0
108,96,6.0,161.29,444.52,97.72,47.45,none,0
108,97,6.0,173.76,458.62,101.51,43.86,none,0
108,98,6.0,165.75,445.1,102.57,41.41,none,0
108,99,6.0,162.03,435.49,106.39,50.89,none,0
108,100,6.0,168.66,439.45,99.86,38.05,none,0
